PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, KMBR
Station name, KMBR_KIVU_RW2022
Begin Date, 2022-08-06
End Date, 2023-09-26
Release Date, 2023-09-27
Source file, KMBR.cwu.igs14.pos
Offset from source file, -244.65 mm North, 23.00 mm East, 0.82 mm Vertical
Reference position, -1.8273626406 North Latitude, 29.2925859939 East Longitude, 1471.78216 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2023-06-08,2.31, 22.37, 17.00, 3.4, 3.45, 10.46, suppf,
2023-06-09,2.59, 17.89, 6.10, 3.46, 3.53, 10.59, suppf,
2023-06-10,6.21, 18.09, 12.39, 3.37, 3.42, 9.76, suppf,
2023-06-11,5.27, 18.99, 10.36, 3.36, 3.42, 9.92, suppf,
2023-06-12,1.86, 17.85, 40.89, 3.43, 3.54, 10.51, suppf,
2023-06-13,13.58, 21.51, 11.56, 3.34, 3.44, 9.94, suppf,
2023-06-14,11.84, 30.47, 15.62, 3.57, 3.7, 10.73, suppf,
2023-06-15,5.73, 22.10, -1.44, 3.36, 3.45, 10.17, suppf,
2023-06-16,8.56, 18.99, 8.47, 3.42, 3.5, 9.77, suppf,
2023-06-17,8.80, 24.02, 3.97, 3.22, 3.37, 10.15, suppf,
2023-06-18,9.22, 23.00, 15.89, 3.34, 3.48, 10.12, suppf,
2023-06-19,4.35, 17.34, 17.02, 3.32, 3.41, 9.71, suppf,
2023-06-20,6.82, 20.49, 10.07, 3.19, 3.32, 9.68, suppf,
2023-06-21,5.84, 19.83, 18.92, 3.31, 3.48, 10.32, suppf,
2023-06-22,7.26, 28.13, -4.85, 3.5, 3.59, 10.54, suppf,
2023-06-23,2.18, 22.82, 2.39, 3.38, 3.49, 10.64, suppf,
2023-06-24,8.48, 24.04, 3.27, 3.33, 3.36, 10.23, suppf,
2023-06-25,9.87, 29.84, 9.06, 3.39, 3.5, 10.1, final,
2023-06-26,12.25, 35.58, -5.77, 3.49, 3.53, 10.22, final,
2023-06-27,9.50, 25.48, -0.92, 3.34, 3.41, 9.88, final,
2023-06-28,7.29, 28.52, 12.18, 3.29, 3.35, 9.94, final,
2023-06-29,4.82, 24.13, 4.27, 3.44, 3.5, 9.93, final,
2023-06-30,7.23, 22.59, 8.31, 3.32, 3.43, 10.08, final,
2023-07-01,8.40, 23.46, 14.97, 3.29, 3.39, 9.9, final,
2023-07-02,6.30, 19.88, -2.54, 3.26, 3.39, 9.77, final,
2023-07-03,4.20, 24.54, -5.71, 3.32, 3.43, 9.74, final,
2023-07-04,3.93, 26.10, 5.42, 3.27, 3.37, 9.18, final,
2023-07-05,3.27, 23.13, 1.87, 3.41, 3.54, 9.45, final,
2023-07-06,6.88, 18.51, 24.91, 3.28, 3.45, 9.25, final,
2023-07-07,10.01, 29.10, 3.88, 3.24, 3.37, 9.5, final,
2023-07-08,12.29, 22.42, 17.73, 3.35, 3.45, 9.38, final,
2023-07-09,10.00, 22.46, -0.85, 3.27, 3.37, 9.2, final,
2023-07-10,8.94, 24.01, 27.11, 3.34, 3.45, 9.97, final,
2023-07-11,10.41, 23.76, 12.28, 3.2, 3.31, 9.57, final,
2023-07-12,9.12, 26.05, 22.56, 3.18, 3.28, 9.59, final,
2023-07-13,4.69, 24.29, 15.89, 3.35, 3.44, 10.19, final,
2023-07-14,4.91, 18.21, 15.69, 3.36, 3.45, 9.68, final,
2023-07-15,6.45, 22.09, 11.70, 3.41, 3.52, 9.66, final,
2023-07-16,9.76, 22.38, 10.70, 3.39, 3.46, 10.64, final,
2023-07-17,6.83, 16.79, 13.79, 3.35, 3.43, 9.97, final,
2023-07-18,7.02, 15.72, 12.79, 3.35, 3.46, 10.06, final,
2023-07-19,6.81, 21.00, 7.82, 3.26, 3.39, 9.65, final,
2023-07-20,10.85, 24.71, 19.80, 3.26, 3.43, 9.93, final,
2023-07-21,12.91, 21.91, 11.71, 3.22, 3.35, 9.81, final,
2023-07-22,8.25, 18.74, 15.44, 3.24, 3.4, 9.81, final,
2023-07-23,13.18, 21.30, 10.59, 3.24, 3.37, 9.57, final,
2023-07-24,8.82, 24.93, 5.71, 3.19, 3.37, 9.32, final,
2023-07-25,7.52, 19.85, 13.49, 3.25, 3.4, 9.36, final,
2023-07-26,2.42, 21.77, 9.38, 3.35, 3.45, 9.48, final,
2023-07-27,7.54, 18.77, 8.16, 3.39, 3.63, 10.29, final,
2023-07-28,6.45, 24.77, 9.76, 3.34, 3.47, 9.69, final,
2023-07-29,6.76, 24.69, 13.05, 3.37, 3.56, 10.78, final,
2023-07-30,7.15, 24.88, 9.23, 3.24, 3.41, 9.57, final,
2023-07-31,7.66, 21.67, 2.02, 3.28, 3.43, 9.69, final,
2023-08-01,6.83, 15.60, 9.30, 3.2, 3.36, 9.27, final,
2023-08-02,10.88, 19.25, 18.74, 3.28, 3.4, 9.69, final,
2023-08-03,13.30, 19.99, 12.95, 3.38, 3.46, 9.64, final,
2023-08-04,13.02, 19.83, 15.46, 3.21, 3.36, 9.41, final,
2023-08-05,3.73, 9.41, 14.51, 3.3, 3.45, 9.35, final,
2023-08-06,7.63, 19.39, 14.88, 3.24, 3.42, 9.91, final,
2023-08-07,5.99, 29.75, 3.15, 3.33, 3.48, 9.48, final,
2023-08-08,8.67, 22.77, 14.32, 3.27, 3.43, 9.55, final,
2023-08-09,12.36, 29.63, -5.95, 3.31, 3.43, 9.55, final,
2023-08-10,4.74, 20.37, -13.82, 3.43, 3.56, 9.71, final,
2023-08-11,4.52, 15.95, 12.09, 3.34, 3.49, 9.74, final,
2023-08-12,2.58, 19.92, 16.50, 3.57, 3.74, 10.44, final,
2023-08-13,9.39, 23.93, 13.91, 3.24, 3.39, 9.48, final,
2023-08-14,5.46, 18.00, 19.98, 3.4, 3.55, 9.82, final,
2023-08-15,0.34, 17.57, 7.16, 3.52, 3.68, 9.74, final,
2023-08-16,11.64, 21.41, 10.92, 3.17, 3.29, 9.37, final,
2023-08-17,14.54, 36.16, 7.01, 3.2, 3.34, 9.28, final,
2023-08-18,9.29, 25.05, 6.93, 3.49, 3.65, 9.35, final,
2023-08-19,11.50, 22.03, 18.86, 3.22, 3.37, 9.45, final,
2023-08-20,10.04, 22.22, 18.07, 3.3, 3.48, 9.37, final,
2023-08-21,7.03, 23.46, 12.56, 3.32, 3.46, 9.38, final,
2023-08-22,12.77, 24.66, 21.34, 3.48, 3.64, 9.57, final,
2023-08-23,11.48, 24.15, 13.24, 3.35, 3.5, 9.25, final,
2023-08-24,10.19, 17.82, 13.95, 3.49, 3.59, 9.09, final,
2023-08-25,19.65, 35.27, 10.68, 3.62, 3.77, 9.34, final,
2023-08-26,13.63, 20.66, 4.07, 3.57, 3.76, 9.35, final,
2023-08-27,10.56, 20.20, 9.98, 3.51, 3.73, 9.7, final,
2023-08-28,10.99, 26.81, 0.61, 3.41, 3.55, 9.38, final,
2023-08-29,13.90, 16.51, 2.43, 3.34, 3.45, 9.49, final,
2023-08-30,15.92, 24.90, 15.00, 3.31, 3.41, 9.31, final,
2023-08-31,17.46, 24.44, -3.31, 3.26, 3.37, 9.32, final,
2023-09-01,16.67, 24.88, -0.13, 3.41, 3.59, 9.9, final,
2023-09-02,16.23, 29.52, 9.91, 3.37, 3.46, 9.21, final,
2023-09-03,14.40, 27.50, -1.36, 3.59, 3.69, 9.28, final,
2023-09-04,9.39, 30.13, 12.24, 3.38, 3.49, 9.23, final,
2023-09-05,8.94, 30.66, -6.97, 3.46, 3.56, 9.62, final,
2023-09-06,13.12, 22.64, -1.14, 3.36, 3.55, 9.66, final,
2023-09-07,11.29, 25.30, 9.01, 3.43, 3.58, 9.97, final,
2023-09-08,12.18, 24.07, 7.75, 3.33, 3.5, 9.65, final,
2023-09-09,9.24, 27.16, 8.72, 3.32, 3.47, 9.45, final,
2023-09-10,12.69, 28.52, 17.96, 3.31, 3.46, 9.69, rapid,
2023-09-11,8.74, 26.86, 12.10, 3.29, 3.43, 9.53, rapid,
2023-09-12,14.32, 32.72, 28.21, 3.32, 3.47, 9.57, rapid,
2023-09-13,15.56, 28.27, 14.15, 3.33, 3.45, 9.35, rapid,
2023-09-14,13.57, 28.18, 30.75, 3.4, 3.53, 9.64, rapid,
2023-09-15,13.73, 28.53, 18.50, 3.39, 3.55, 9.85, rapid,
2023-09-16,15.42, 30.04, 20.41, 3.42, 3.53, 9.7, rapid,
2023-09-17,18.44, 29.63, 20.02, 3.54, 3.67, 9.57, rapid,
2023-09-18,21.09, 37.24, 7.74, 3.67, 3.76, 9.8, rapid,
2023-09-19,16.85, 37.83, 12.22, 3.45, 3.53, 9.3, rapid,
2023-09-20,15.52, 34.51, 16.60, 3.5, 3.62, 9.48, rapid,
2023-09-21,16.90, 27.35, 23.33, 3.46, 3.55, 9.34, rapid,
2023-09-22,18.81, 39.22, 9.67, 3.65, 3.78, 10.05, rapid,
2023-09-23,16.42, 36.99, 15.23, 3.57, 3.68, 9.88, rapid,
2023-09-24,19.80, 40.65, 9.94, 3.49, 3.62, 9.95, rapid,
2023-09-26,20.66, 30.94, 24.43, 3.45, 3.54, 9.4, rapid,
